country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
DNK,Denmark,1979-10-23,1979-10-26,Jorgensen V,0,0,0,6,179,VS,Venstresocialisterne,Left Socialists,0.8,21,242,379,824.0,189
DNK,Denmark,1981-12-08,1981-12-30,Jorgensen VI,0,0,0,15,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,179,275,379.0,1324
DNK,Denmark,1981-12-08,1981-12-30,Jorgensen VI,0,0,0,16,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,179,275,379.0,978
DNK,Denmark,1981-12-08,1981-12-30,Jorgensen VI,0,0,0,4,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,179,275,379.0,1634
DNK,Denmark,1981-12-08,1981-12-30,Jorgensen VI,0,0,0,26,179,KF,Konservative,Conservatives,7.2186,21,179,275,379.0,590
DNK,Denmark,1981-12-08,1981-12-30,Jorgensen VI,0,0,0,4,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,179,275,379.0,1331
DNK,Denmark,1981-12-08,1981-12-30,Jorgensen VI,0,0,0,9,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,179,275,379.0,211
DNK,Denmark,1981-12-08,1981-12-30,Jorgensen VI,0,0,0,21,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,179,275,379.0,1644
DNK,Denmark,1981-12-08,1981-12-30,Jorgensen VI,0,1,1,59,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,179,275,379.0,1629
DNK,Denmark,1981-12-08,1981-12-30,Jorgensen VI,0,0,0,20,179,V,Venstre,Liberal Party,7.292000000000001,21,179,275,379.0,1605
DNK,Denmark,1981-12-08,1981-12-30,Jorgensen VI,0,0,0,5,179,VS,Venstresocialisterne,Left Socialists,0.8,21,179,275,379.0,189
DNK,Denmark,1981-12-08,1982-09-10,Schluter I,0,1,0,15,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,179,819,275.0,1324
DNK,Denmark,1981-12-08,1982-09-10,Schluter I,0,0,0,16,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,179,819,275.0,978
DNK,Denmark,1981-12-08,1982-09-10,Schluter I,0,0,0,4,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,179,819,275.0,1634
DNK,Denmark,1981-12-08,1982-09-10,Schluter I,0,1,1,26,179,KF,Konservative,Conservatives,7.2186,21,179,819,275.0,590
DNK,Denmark,1981-12-08,1982-09-10,Schluter I,0,1,0,4,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,179,819,275.0,1331
DNK,Denmark,1981-12-08,1982-09-10,Schluter I,0,0,0,9,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,179,819,275.0,211
DNK,Denmark,1981-12-08,1982-09-10,Schluter I,0,0,0,21,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,179,819,275.0,1644
DNK,Denmark,1981-12-08,1982-09-10,Schluter I,0,0,0,59,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,179,819,275.0,1629
DNK,Denmark,1981-12-08,1982-09-10,Schluter I,0,1,0,20,179,V,Venstre,Liberal Party,7.292000000000001,21,179,819,275.0,1605
DNK,Denmark,1981-12-08,1982-09-10,Schluter I,0,0,0,5,179,VS,Venstresocialisterne,Left Socialists,0.8,21,179,819,275.0,189
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,0,0,1,179,At,Atassut,Solidarity,6.0,21,597,195,819.0,2575
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,1,0,8,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,597,195,819.0,1324
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,0,0,1,179,FF,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,People's Party (Faroe Islands),7.4,21,597,195,819.0,2574
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,0,0,6,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,597,195,819.0,978
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,1,1,42,179,KF,Konservative,Conservatives,7.2186,21,597,195,819.0,590
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,1,0,5,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,597,195,819.0,1331
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,0,0,10,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,597,195,819.0,211
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,0,0,21,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,597,195,819.0,1644
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,0,0,1,179,Sbf,Sambandsflokkurin,Union Party (Faroe Islands),7.4,21,597,195,819.0,1892
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,0,0,56,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,597,195,819.0,1629
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,597,195,819.0,74
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,1,0,22,179,V,Venstre,Liberal Party,7.292000000000001,21,597,195,819.0,1605
DNK,Denmark,1984-01-10,1984-01-10,Schluter II,0,0,0,5,179,VS,Venstresocialisterne,Left Socialists,0.8,21,597,195,819.0,189
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,0,0,1,179,At,Atassut,Solidarity,6.0,21,226,837,195.0,2575
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,1,0,9,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,226,837,195.0,1324
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,0,0,1,179,FF,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,People's Party (Faroe Islands),7.4,21,226,837,195.0,2574
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,0,0,4,179,FK,Fælles Kurs,Common Course,1.3,21,226,837,195.0,367
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,0,0,9,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,226,837,195.0,978
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,0,0,1,179,Jf,Javnaðarflokkurin,Social Democratic Party (Faroe Islands),3.3,21,226,837,195.0,1894
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,1,1,38,179,KF,Konservative,Conservatives,7.2186,21,226,837,195.0,590
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,1,0,4,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,226,837,195.0,1331
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,0,0,11,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,226,837,195.0,211
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,0,0,27,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,226,837,195.0,1644
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,0,0,54,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,226,837,195.0,1629
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,226,837,195.0,74
DNK,Denmark,1987-09-08,1987-09-10,Schluter III,0,1,0,19,179,V,Venstre,Liberal Party,7.292000000000001,21,226,837,195.0,1605
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,0,0,1,179,At,Atassut,Solidarity,6.0,21,387,57,837.0,2575
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,0,0,9,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,387,57,837.0,1324
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,0,0,1,179,FF,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,People's Party (Faroe Islands),7.4,21,387,57,837.0,2574
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,0,0,16,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,387,57,837.0,978
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,1,1,35,179,KF,Konservative,Conservatives,7.2186,21,387,57,837.0,590
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,0,0,4,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,387,57,837.0,1331
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,1,0,10,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,387,57,837.0,211
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,0,0,24,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,387,57,837.0,1644
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,0,0,1,179,Sbf,Sambandsflokkurin,Union Party (Faroe Islands),7.4,21,387,57,837.0,1892
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,0,0,55,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,387,57,837.0,1629
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,387,57,837.0,74
DNK,Denmark,1988-05-10,1988-06-03,Schluter IV,0,1,0,22,179,V,Venstre,Liberal Party,7.292000000000001,21,387,57,837.0,1605
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,0,0,1,179,At,Atassut,Solidarity,6.0,21,157,11,57.0,2575
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,0,0,9,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,157,11,57.0,1324
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,0,0,1,179,FF,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,People's Party (Faroe Islands),7.4,21,157,11,57.0,2574
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,0,0,12,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,157,11,57.0,978
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,0,0,1,179,Jf,Javnaðarflokkurin,Social Democratic Party (Faroe Islands),3.3,21,157,11,57.0,1894
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,1,1,30,179,KF,Konservative,Conservatives,7.2186,21,157,11,57.0,590
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,0,0,4,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,157,11,57.0,1331
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,0,0,7,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,157,11,57.0,211
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,0,0,15,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,157,11,57.0,1644
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,0,0,69,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,157,11,57.0,1629
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,157,11,57.0,74
DNK,Denmark,1990-12-12,1990-12-18,Schluter V,0,1,0,29,179,V,Venstre,Liberal Party,7.292000000000001,21,157,11,57.0,1605
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,0,0,1,179,At,Atassut,Solidarity,6.0,21,157,740,11.0,2575
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,1,0,9,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,157,740,11.0,1324
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,0,0,1,179,FF,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,People's Party (Faroe Islands),7.4,21,157,740,11.0,2574
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,0,0,12,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,157,740,11.0,978
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,0,0,1,179,Jf,Javnaðarflokkurin,Social Democratic Party (Faroe Islands),3.3,21,157,740,11.0,1894
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,0,0,30,179,KF,Konservative,Conservatives,7.2186,21,157,740,11.0,590
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,1,0,4,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,157,740,11.0,1331
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,1,0,7,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,157,740,11.0,211
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,0,0,15,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,157,740,11.0,1644
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,1,1,69,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,157,740,11.0,1629
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,157,740,11.0,74
DNK,Denmark,1990-12-12,1993-01-25,Rasmussen N I,0,0,0,29,179,V,Venstre,Liberal Party,7.292000000000001,21,157,740,11.0,1605
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,0,0,1,179,At,Atassut,Solidarity,6.0,21,89,189,740.0,2575
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,1,0,5,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,89,189,740.0,1324
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,0,0,6,179,En-O,Enhedslisten – De Rød-Grønne,Red-Green Alliance,0.8912,21,89,189,740.0,306
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,0,0,1,179,FF,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,People's Party (Faroe Islands),7.4,21,89,189,740.0,2574
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,0,0,11,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,89,189,740.0,978
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,0,0,27,179,KF,Konservative,Conservatives,7.2186,21,89,189,740.0,590
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,1,0,8,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,89,189,740.0,211
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,0,0,13,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,89,189,740.0,1644
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,0,0,1,179,Sbf,Sambandsflokkurin,Union Party (Faroe Islands),7.4,21,89,189,740.0,1892
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,1,1,62,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,89,189,740.0,1629
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,0,0,42,179,V,Venstre,Liberal Party,7.292000000000001,21,89,189,740.0,1605
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,0,0,1,179,etc,others,others,,21,89,189,740.0,2576
DNK,Denmark,1994-09-21,1994-09-27,Rasmussen N II,0,0,0,1,179,none,ingen,no party affiliation,,21,89,189,740.0,1128
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,1,179,At,Atassut,Solidarity,6.0,21,89,255,189.0,2575
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,5,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,89,255,189.0,1324
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,4,179,DF,Dansk Folkeparti,Danish Peoples Party,8.2269,21,89,255,189.0,1418
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,6,179,En-O,Enhedslisten – De Rød-Grønne,Red-Green Alliance,0.8912,21,89,255,189.0,306
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,1,179,FF,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,People's Party (Faroe Islands),7.4,21,89,255,189.0,2574
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,7,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,89,255,189.0,978
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,27,179,KF,Konservative,Conservatives,7.2186,21,89,255,189.0,590
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,1,0,8,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,89,255,189.0,211
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,13,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,89,255,189.0,1644
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,1,179,Sbf,Sambandsflokkurin,Union Party (Faroe Islands),7.4,21,89,255,189.0,1892
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,1,1,62,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,89,255,189.0,1629
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,42,179,V,Venstre,Liberal Party,7.292000000000001,21,89,255,189.0,1605
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,1,179,etc,others,others,,21,89,255,189.0,2576
DNK,Denmark,1994-09-21,1996-12-30,Rasmussen N III,0,0,0,1,179,none,ingen,no party affiliation,,21,89,255,189.0,1128
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,1,179,At,Atassut,Solidarity,6.0,21,389,630,255.0,2575
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,8,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,389,630,255.0,1324
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,13,179,DF,Dansk Folkeparti,Danish Peoples Party,8.2269,21,389,630,255.0,1418
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,5,179,En-O,Enhedslisten – De Rød-Grønne,Red-Green Alliance,0.8912,21,389,630,255.0,306
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,1,179,FF,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,People's Party (Faroe Islands),7.4,21,389,630,255.0,2574
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,4,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,389,630,255.0,978
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,1,179,Jf,Javnaðarflokkurin,Social Democratic Party (Faroe Islands),3.3,21,389,630,255.0,1894
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,16,179,KF,Konservative,Conservatives,7.2186,21,389,630,255.0,590
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,4,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,389,630,255.0,1331
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,1,0,7,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,389,630,255.0,211
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,13,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,389,630,255.0,1644
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,1,1,63,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,389,630,255.0,1629
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,389,630,255.0,74
DNK,Denmark,1998-03-11,1998-03-11,Rasmussen N IV,0,0,0,42,179,V,Venstre,Liberal Party,7.292000000000001,21,389,630,255.0,1605
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,0,0,22,179,DF,Dansk Folkeparti,Danish Peoples Party,8.2269,21,632,482,630.0,1418
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,0,0,4,179,En-O,Enhedslisten – De Rød-Grønne,Red-Green Alliance,0.8912,21,632,482,630.0,306
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,0,0,1,179,IA,Inuit Ataqatigiit,Community of the People,1.3,21,632,482,630.0,1891
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,1,0,16,179,KF,Konservative,Conservatives,7.2186,21,632,482,630.0,590
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,0,0,4,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,632,482,630.0,1331
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,0,0,9,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,632,482,630.0,211
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,0,0,12,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,632,482,630.0,1644
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,0,0,1,179,Sbf,Sambandsflokkurin,Union Party (Faroe Islands),7.4,21,632,482,630.0,1892
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,0,0,52,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,632,482,630.0,1629
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,632,482,630.0,74
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,0,0,1,179,T,Tjóðveldi,Republic (Faroe Islands),1.3,21,632,482,630.0,2568
DNK,Denmark,2001-11-20,2001-11-27,Rasmussen F I,0,1,1,56,179,V,Venstre,Liberal Party,7.292000000000001,21,632,482,630.0,1605
DNK,Denmark,2005-02-08,2005-02-18,Rasmussen F II,0,0,0,24,179,DF,Dansk Folkeparti,Danish Peoples Party,8.2269,21,563,316,482.0,1418
DNK,Denmark,2005-02-08,2005-02-18,Rasmussen F II,0,0,0,6,179,En-O,Enhedslisten – De Rød-Grønne,Red-Green Alliance,0.8912,21,563,316,482.0,306
DNK,Denmark,2005-02-08,2005-02-18,Rasmussen F II,0,0,0,1,179,FF,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,People's Party (Faroe Islands),7.4,21,563,316,482.0,2574
DNK,Denmark,2005-02-08,2005-02-18,Rasmussen F II,0,0,0,1,179,IA,Inuit Ataqatigiit,Community of the People,1.3,21,563,316,482.0,1891
DNK,Denmark,2005-02-08,2005-02-18,Rasmussen F II,0,1,0,18,179,KF,Konservative,Conservatives,7.2186,21,563,316,482.0,590
DNK,Denmark,2005-02-08,2005-02-18,Rasmussen F II,0,0,0,17,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,563,316,482.0,211
DNK,Denmark,2005-02-08,2005-02-18,Rasmussen F II,0,0,0,11,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,563,316,482.0,1644
DNK,Denmark,2005-02-08,2005-02-18,Rasmussen F II,0,0,0,47,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,563,316,482.0,1629
DNK,Denmark,2005-02-08,2005-02-18,Rasmussen F II,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,563,316,482.0,74
DNK,Denmark,2005-02-08,2005-02-18,Rasmussen F II,0,0,0,1,179,T,Tjóðveldi,Republic (Faroe Islands),1.3,21,563,316,482.0,2568
DNK,Denmark,2005-02-08,2005-02-18,Rasmussen F II,0,1,1,52,179,V,Venstre,Liberal Party,7.292000000000001,21,563,316,482.0,1605
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,0,0,25,179,DF,Dansk Folkeparti,Danish Peoples Party,8.2269,21,174,788,316.0,1418
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,0,0,4,179,En-O,Enhedslisten – De Rød-Grønne,Red-Green Alliance,0.8912,21,174,788,316.0,306
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,0,0,1,179,IA,Inuit Ataqatigiit,Community of the People,1.3,21,174,788,316.0,1891
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,1,0,18,179,KF,Konservative,Conservatives,7.2186,21,174,788,316.0,590
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,0,0,5,179,NLA,Ny-Liberal Alliance,New-Liberal Alliance,6.0,21,174,788,316.0,376
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,0,0,9,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,174,788,316.0,211
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,0,0,23,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,174,788,316.0,1644
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,0,0,1,179,Sbf,Sambandsflokkurin,Union Party (Faroe Islands),7.4,21,174,788,316.0,1892
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,0,0,45,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,174,788,316.0,1629
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,174,788,316.0,74
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,0,0,1,179,T,Tjóðveldi,Republic (Faroe Islands),1.3,21,174,788,316.0,2568
DNK,Denmark,2007-11-13,2007-11-23,Rasmussen F III,0,1,1,46,179,V,Venstre,Liberal Party,7.292000000000001,21,174,788,316.0,1605
DNK,Denmark,2007-11-13,2009-04-05,Rasmussen L I,0,0,0,25,179,DF,Dansk Folkeparti,Danish Peoples Party,8.2269,21,174,71,788.0,1418
DNK,Denmark,2007-11-13,2009-04-05,Rasmussen L I,0,0,0,4,179,En-O,Enhedslisten – De Rød-Grønne,Red-Green Alliance,0.8912,21,174,71,788.0,306
DNK,Denmark,2007-11-13,2009-04-05,Rasmussen L I,0,0,0,1,179,IA,Inuit Ataqatigiit,Community of the People,1.3,21,174,71,788.0,1891
DNK,Denmark,2007-11-13,2009-04-05,Rasmussen L I,0,1,0,18,179,KF,Konservative,Conservatives,7.2186,21,174,71,788.0,590
DNK,Denmark,2007-11-13,2009-04-05,Rasmussen L I,0,0,0,4,179,NLA,Ny-Liberal Alliance,New-Liberal Alliance,6.0,21,174,71,788.0,376
DNK,Denmark,2007-11-13,2009-04-05,Rasmussen L I,0,0,0,9,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,174,71,788.0,211
DNK,Denmark,2007-11-13,2009-04-05,Rasmussen L I,0,0,0,23,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,174,71,788.0,1644
DNK,Denmark,2007-11-13,2009-04-05,Rasmussen L I,0,0,0,1,179,Sbf,Sambandsflokkurin,Union Party (Faroe Islands),7.4,21,174,71,788.0,1892
DNK,Denmark,2007-11-13,2009-04-05,Rasmussen L I,0,0,0,45,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,174,71,788.0,1629
DNK,Denmark,2007-11-13,2009-04-05,Rasmussen L I,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,174,71,788.0,74
DNK,Denmark,2007-11-13,2009-04-05,Rasmussen L I,0,0,0,1,179,T,Tjóðveldi,Republic (Faroe Islands),1.3,21,174,71,788.0,2568
